ts,cpu_pct,ram_used_gb,ram_total_gb,ram_pct,proc_mem_gb,proc_mem_pct,gpu_index,gpu_util,gpu_mem_used_mb,gpu_mem_total_mb
2025-11-02 02:37:28,28.7,13.688987731933594,15.628288269042969,87.6,4.109230041503906,26.293538810924066,,,,
2025-11-02 02:37:30,33.3,13.725051879882812,15.628288269042969,87.8,4.137916564941406,26.477093931892266,,,,
2025-11-02 02:37:32,31.0,13.764949798583984,15.628288269042969,88.1,4.138896942138672,26.483367025787054,,,,
2025-11-02 02:37:34,34.6,13.705448150634766,15.628288269042969,87.7,4.137916564941406,26.477093931892266,,,,
2025-11-02 02:37:36,31.9,13.815963745117188,15.628288269042969,88.4,4.369560241699219,27.959301533710434,,,,
2025-11-02 02:37:38,35.3,13.983165740966797,15.628288269042969,89.5,4.721168518066406,30.209121029705177,,,,
2025-11-02 02:37:40,35.1,14.133697509765625,15.628288269042969,90.4,5.074729919433594,32.471437895638175,,,,
2025-11-02 02:37:41,35.0,14.089824676513672,15.628288269042969,90.2,5.141017913818359,32.89559179684354,,,,
2025-11-02 02:37:43,33.8,14.228538513183594,15.628288269042969,91.0,5.411731719970703,34.62779561527823,,,,
2025-11-02 02:37:45,34.3,14.233524322509766,15.628288269042969,91.1,5.67132568359375,36.28884741541209,,,,
2025-11-02 02:37:47,38.1,14.04043960571289,15.628288269042969,89.8,5.902866363525391,37.770395976237424,,,,
2025-11-02 02:37:49,32.8,14.153057098388672,15.628288269042969,90.6,6.202365875244141,39.68678954770749,,,,
2025-11-02 02:37:51,32.9,14.21603775024414,15.628288269042969,91.0,6.423885345458984,41.10421586082226,,,,
2025-11-02 02:37:52,22.6,14.187820434570312,15.628288269042969,90.8,6.423892974853516,41.10426467867358,,,,
2025-11-02 02:37:57,52.5,10.137008666992188,15.628288269042969,64.9,4.893054962158203,31.30896281104904,,,,
2025-11-02 02:43:10,26.2,12.550338745117188,15.628288269042969,80.3,4.289508819580078,27.447080228721397,,,,
2025-11-02 02:43:13,35.6,12.739044189453125,15.628288269042969,81.5,4.640083312988281,29.690284905862097,,,,
2025-11-02 02:43:15,33.8,12.884632110595703,15.628288269042969,82.4,4.8737335205078125,31.185331602577776,,,,
2025-11-02 02:43:17,31.6,12.816238403320312,15.628288269042969,82.0,5.041400909423828,32.25817711214095,,,,
2025-11-02 02:43:20,28.0,12.796825408935547,15.628288269042969,81.9,5.041988372802734,32.26193608669269,,,,
2025-11-02 02:43:22,28.3,12.809673309326172,15.628288269042969,82.0,5.042594909667969,32.26581710587274,,,,
2025-11-02 02:43:25,28.0,12.837390899658203,15.628288269042969,82.1,5.0626068115234375,32.39386632988858,,,,
2025-11-02 02:43:27,29.3,12.819053649902344,15.628288269042969,82.0,5.062019348144531,32.39010735533684,,,,
2025-11-02 02:43:30,28.1,12.855422973632812,15.628288269042969,82.3,5.064582824707031,32.40651015338081,,,,
2025-11-02 02:43:32,30.0,12.821880340576172,15.628288269042969,82.0,5.062103271484375,32.390644351701376,,,,
2025-11-02 02:43:34,27.6,12.824729919433594,15.628288269042969,82.1,5.062114715576172,32.39071757847836,,,,
2025-11-02 02:43:37,27.9,12.817413330078125,15.628288269042969,82.0,5.062129974365234,32.390815214181,,,,
2025-11-02 02:43:39,28.0,12.858783721923828,15.628288269042969,82.3,5.063312530517578,32.398381981135806,,,,
2025-11-02 02:43:41,23.2,12.821369171142578,15.628288269042969,82.0,5.062187194824219,32.39118134806591,,,,
2025-11-02 02:43:44,37.8,10.417034149169922,15.628288269042969,66.7,5.074069976806641,32.46721515149888,,,,
2025-11-02 02:48:57,26.7,12.78835678100586,15.628288269042969,81.8,5.078983306884766,32.498653847749814,,,,
2025-11-02 02:48:59,31.8,12.81570053100586,15.628288269042969,82.0,5.079113006591797,32.49948375122227,,,,
2025-11-02 02:49:02,29.0,12.839408874511719,15.628288269042969,82.2,5.079185485839844,32.49994752080983,,,,
2025-11-02 02:49:04,30.0,12.795646667480469,15.628288269042969,81.9,5.0792236328125,32.50019161006644,,,,
2025-11-02 02:49:06,28.6,12.795940399169922,15.628288269042969,81.9,5.079254150390625,32.50038688147172,,,,
2025-11-02 02:49:09,29.5,12.806678771972656,15.628288269042969,81.9,5.079303741455078,32.50070419750531,,,,
2025-11-02 02:49:11,27.3,12.807960510253906,15.628288269042969,82.0,5.079307556152344,32.500728606430975,,,,
2025-11-02 02:49:14,28.6,12.788177490234375,15.628288269042969,81.8,5.070533752441406,32.444588077411446,,,,
2025-11-02 02:49:16,27.9,12.784313201904297,15.628288269042969,81.8,5.070549011230469,32.44468571311408,,,,
2025-11-02 02:49:18,29.0,12.781429290771484,15.628288269042969,81.8,5.070583343505859,32.44490539344503,,,,
2025-11-02 02:49:21,29.6,12.803352355957031,15.628288269042969,81.9,5.070625305175781,32.4451738916273,,,,
2025-11-02 02:49:23,28.2,12.794696807861328,15.628288269042969,81.9,5.070644378662109,32.445295936255604,,,,
2025-11-02 02:49:26,27.6,12.78896713256836,15.628288269042969,81.8,5.070659637451172,32.44539357195825,,,,
2025-11-02 02:49:28,22.2,12.785755157470703,15.628288269042969,81.8,5.070732116699219,32.445857341545796,,,,
2025-11-02 02:49:31,41.1,10.335182189941406,15.628288269042969,66.1,5.076473236083984,32.4825927746651,,,,
2025-11-02 02:54:44,26.2,12.7657470703125,15.628288269042969,81.7,5.0767669677734375,32.484472261940965,,,,
2025-11-02 02:54:46,31.6,12.681072235107422,15.628288269042969,81.1,5.076786041259766,32.48459430656927,,,,
2025-11-02 02:54:49,27.8,12.691104888916016,15.628288269042969,81.2,5.0767974853515625,32.484667533346254,,,,
2025-11-02 02:54:51,29.0,12.6781005859375,15.628288269042969,81.1,5.076808929443359,32.48474076012324,,,,
2025-11-02 02:54:54,27.8,12.679031372070312,15.628288269042969,81.1,5.0768280029296875,32.48486280475154,,,,
2025-11-02 02:54:56,28.6,12.690692901611328,15.628288269042969,81.2,5.076839447021484,32.48493603152852,,,,
2025-11-02 02:54:59,27.1,12.69576644897461,15.628288269042969,81.2,5.076847076416016,32.48498484937984,,,,
2025-11-02 02:55:01,27.8,12.683914184570312,15.628288269042969,81.2,5.0768585205078125,32.485058076156825,,,,
2025-11-02 02:55:04,28.1,12.68377685546875,15.628288269042969,81.2,5.076866149902344,32.48510689400815,,,,
2025-11-02 02:55:06,27.8,12.69632339477539,15.628288269042969,81.2,5.076881408691406,32.485204529710785,,,,
2025-11-02 02:55:09,27.9,12.735713958740234,15.628288269042969,81.5,5.074131011962891,32.46760569430945,,,,
2025-11-02 02:55:11,28.2,12.691173553466797,15.628288269042969,81.2,5.071804046630859,32.45271624965645,,,,
2025-11-02 02:55:13,27.9,12.690738677978516,15.628288269042969,81.2,5.0718231201171875,32.452838294284746,,,,
2025-11-02 02:55:16,22.1,12.666851043701172,15.628288269042969,81.1,5.063056945800781,32.396746583116546,,,,
2025-11-02 02:55:18,41.0,10.298637390136719,15.628288269042969,65.9,5.0728912353515625,32.459672793469736,,,,
2025-11-02 03:00:31,26.3,13.034244537353516,15.628288269042969,83.4,5.0657196044921875,32.41378401322768,,,,
2025-11-02 03:00:33,32.4,13.025924682617188,15.628288269042969,83.3,5.063720703125,32.4009937361815,,,,
2025-11-02 03:00:36,29.4,13.022361755371094,15.628288269042969,83.3,5.063743591308594,32.401140189735465,,,,
2025-11-02 03:00:38,27.6,13.000328063964844,15.628288269042969,83.2,5.0637664794921875,32.401286643289424,,,,
2025-11-02 03:00:40,27.8,13.011558532714844,15.628288269042969,83.3,5.063793182373047,32.40145750576905,,,,
2025-11-02 03:00:43,28.6,13.023784637451172,15.628288269042969,83.3,5.063812255859375,32.40157955039735,,,,
2025-11-02 03:00:45,28.8,13.032642364501953,15.628288269042969,83.4,5.0638275146484375,32.401677186099995,,,,
2025-11-02 03:00:47,27.6,13.019718170166016,15.628288269042969,83.3,5.063266754150391,32.39808907402788,,,,
2025-11-02 03:00:50,28.2,13.009117126464844,15.628288269042969,83.2,5.0632781982421875,32.39816230080486,,,,
2025-11-02 03:00:52,28.1,13.020240783691406,15.628288269042969,83.3,5.063301086425781,32.39830875435882,,,,
2025-11-02 03:00:55,28.8,13.0589599609375,15.628288269042969,83.6,5.063327789306641,32.39847961683845,,,,
2025-11-02 03:00:57,29.7,13.013603210449219,15.628288269042969,83.3,5.063343048095703,32.39857725254109,,,,
2025-11-02 03:01:00,27.7,13.017566680908203,15.628288269042969,83.3,5.0633544921875,32.39865047931808,,,,
2025-11-02 03:01:02,22.6,13.004920959472656,15.628288269042969,83.2,5.063373565673828,32.39877252394638,,,,
2025-11-02 03:01:05,38.2,10.522510528564453,15.628288269042969,67.3,5.075187683105469,32.474366966717454,,,,
2025-11-02 03:06:18,27.0,12.946945190429688,15.628288269042969,82.8,5.070018768310547,32.44129287244725,,,,
2025-11-02 03:06:20,32.6,12.975566864013672,15.628288269042969,83.0,5.070041656494141,32.44143932600122,,,,
2025-11-02 03:06:23,28.4,12.969367980957031,15.628288269042969,83.0,5.070060729980469,32.44156137062952,,,,
2025-11-02 03:06:25,28.5,12.95684814453125,15.628288269042969,82.9,5.070095062255859,32.441781050960465,,,,
2025-11-02 03:06:28,28.9,12.965988159179688,15.628288269042969,83.0,5.070106506347656,32.44185427773745,,,,
2025-11-02 03:06:30,27.8,12.975940704345703,15.628288269042969,83.0,5.069965362548828,32.44095114748801,,,,
2025-11-02 03:06:33,28.6,12.9803466796875,15.628288269042969,83.1,5.069999694824219,32.44117082781895,,,,
2025-11-02 03:06:35,30.5,12.974464416503906,15.628288269042969,83.0,5.0612335205078125,32.38507911665074,,,,
2025-11-02 03:06:37,28.5,12.973381042480469,15.628288269042969,83.0,5.061244964599609,32.38515234342773,,,,
2025-11-02 03:06:39,28.9,12.96871566772461,15.628288269042969,83.0,5.061271667480469,32.385323205907355,,,,
2025-11-02 03:06:42,28.6,12.979434967041016,15.628288269042969,83.1,5.061283111572266,32.38539643268433,,,,
2025-11-02 03:06:44,29.1,12.964672088623047,15.628288269042969,83.0,5.061298370361328,32.385494068386976,,,,
2025-11-02 03:06:47,27.8,12.96548843383789,15.628288269042969,83.0,5.061309814453125,32.38556729516396,,,,
2025-11-02 03:06:49,22.3,12.962371826171875,15.628288269042969,82.9,5.061332702636719,32.38571374871792,,,,
2025-11-02 03:06:52,37.5,10.392269134521484,15.628288269042969,66.5,4.936557769775391,31.587322199283257,,,,
2025-11-02 03:12:05,27.2,12.952159881591797,15.628288269042969,82.9,5.054897308349609,32.34453589112838,,,,
2025-11-02 03:12:07,32.5,12.980049133300781,15.628288269042969,83.1,5.0556488037109375,32.34934444948353,,,,
2025-11-02 03:12:10,30.3,12.98159408569336,15.628288269042969,83.1,5.055694580078125,32.34963735659146,,,,
2025-11-02 03:12:12,29.9,12.971874237060547,15.628288269042969,83.0,5.0557403564453125,32.34993026369939,,,,
2025-11-02 03:12:15,27.9,12.961795806884766,15.628288269042969,82.9,5.055751800537109,32.35000349047637,,,,
2025-11-02 03:12:17,27.7,12.976490020751953,15.628288269042969,83.0,5.055774688720703,32.350149944030335,,,,
2025-11-02 03:12:20,28.2,12.98556900024414,15.628288269042969,83.1,5.055789947509766,32.35024757973298,,,,
2025-11-02 03:12:22,26.1,12.970794677734375,15.628288269042969,83.0,5.055202484130859,32.346488605181236,,,,
2025-11-02 03:12:25,27.8,12.975326538085938,15.628288269042969,83.0,5.055213928222656,32.34656183195821,,,,
2025-11-02 03:12:27,30.3,12.94986343383789,15.628288269042969,82.9,5.055240631103516,32.34673269443784,,,,
2025-11-02 03:12:29,28.2,12.968982696533203,15.628288269042969,83.0,5.055259704589844,32.346854739066146,,,,
2025-11-02 03:12:32,31.2,12.988777160644531,15.628288269042969,83.1,5.055278778076172,32.346976783694444,,,,
2025-11-02 03:12:34,26.2,12.976001739501953,15.628288269042969,83.0,5.055290222167969,32.34705001047143,,,,
2025-11-02 03:12:36,20.0,12.957294464111328,15.628288269042969,82.9,5.055381774902344,32.34763582468729,,,,
2025-11-02 03:12:39,39.2,10.643016815185547,15.628288269042969,68.1,5.069084167480469,32.43531268566039,,,,
2025-11-02 03:17:51,27.2,12.976856231689453,15.628288269042969,83.0,5.066741943359375,32.42032560530475,,,,
2025-11-02 03:17:53,31.7,12.954078674316406,15.628288269042969,82.9,5.066802978515625,32.42071614811531,,,,
2025-11-02 03:17:56,27.0,12.96926498413086,15.628288269042969,83.0,5.066829681396484,32.42088701059494,,,,
2025-11-02 03:17:58,30.4,12.956794738769531,15.628288269042969,82.9,5.04876708984375,32.30531074759169,,,,
